CellV [A^3],Df,NASA [m^2/cm^3],total_SA_volumetric,total_POV_gravimetric,mc_CRY-chi-0-all,mc_CRY-chi-1-all,mc_CRY-chi-3-all,mc_CRY-Z-0-all,mc_CRY-Z-3-all,mc_CRY-T-1-all,mc_CRY-S-0-all,D_mc_CRY-S-2-all,sum-mc_CRY-chi-0-all,sum-mc_CRY-Z-1-all,lc-chi-3-all,lc-Z-0-all,lc-Z-2-all,lc-T-1-all,lc-alpha-0-all,D_lc-chi-1-all,D_lc-chi-3-all,D_lc-T-1-all,D_lc-T-3-all,D_lc-S-1-all,D_lc-alpha-2-all,func-chi-0-all,func-Z-1-all,D_func-chi-1-all,D_func-chi-3-all,D_func-Z-2-all,D_func-T-3-all,D_func-S-1-all,f-lig-T-1,sum-D_lc-Z-1-all,sum-D_lc-Z-3-all,sum-D_lc-T-2-all,sum-D_lc-alpha-1-all,sum-func-T-3-all,sum-D_func-chi-2-all,sum-D_func-T-1-all,sum-D_func-T-2-all,sum-f-lig-T-1,MNC,MPC,pure_CO2_kH,pure_CO2_widomHOA,pure_methane_kH,pure_uptake_CO2_298.00_15000,pure_uptake_methane_298.00_580000,logKH_CH4,temperature,time,solvent1,solvent2,solvent3,additive,param3,param4,param5,additive_category
4548.95,4.66623,0.0,1457.36,0.432198,2.7225,27.72,55.209,900.0,2100.0,55.0,1.7161,3.24,21.78,9360,18.34044444,60.66666667,108.8888889,5.0,34.01666667,0.91,1.866666667,-2.0,-2.888888889,-0.04,-5.111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,24.0,72.0,-18.66666667,-76.8,0.0,0.0,0.0,0.0,3168,-0.477,1.217,0.000176482,-25.65206743,3.59e-05,1.835831393,5.419695223,-4.444599597,90,24,6228,0,0,0,-0.110283159,-0.307737026,0.008973606,1
6081.01,3.84836,0.0,1767.23,0.447055,1.21,29.293,38.555,3249.0,4674.0,160.0,2.8561,4.6,4.84,14136,16.89557143,60.0,106.2857143,4.714285714,42.31857143,0.508571429,1.525714286,-1.142857143,-1.428571429,-0.022857143,-5.142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,4.571428571,13.71428571,-5.714285714,-13.71428571,0.0,0.0,0.0,0.0,1304,-0.491,1.598,0.00293321,-40.41232046,1.23e-05,4.174460339,3.822967286,-4.909830156,85,24,962,679,0,0,-0.110283159,-0.003003152,0.082883502,1
3183.18,3.35897,328.117,328.117,0.116763,2.8561,22.2404,49.39025,2304.0,2688.0,38.0,2.1904,3.905,11.4244,5856,19.08,57.57142857,106.0,6.857142857,39.52,0.928571429,1.947142857,-2.0,-1.857142857,-0.04,-4.285714286,6.762057143,30.0952381,0.921904762,1.61047619,1.80952381,-2.619047619,0.097142857,480.8571429,14.0,55.0,-8.0,-47.4,70.66666667,5.636666667,-3.333333333,-8.0,3366,-0.457,1.202,0.00238746,-41.45547684,2.76e-05,2.398042596,1.885787996,-4.559221541,120,72,962,6228,0,0,-0.110283159,-0.003003152,0.082883502,1
3311.8,6.77637,0.0,2180.12,0.992701,3.61,26.144,45.524,841.0,1624.0,32.0,1.9044,2.44,21.66,5568,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0,6.0,12.0,-6.0,-18.0,0.0,0.0,0.0,0.0,1212,-0.4,0.9,2.75e-05,-18.03594947,8.44e-06,0.389145239,3.689372703,-5.073485722,65,24,6228,679,0,944,0.223050174,-0.045864841,0.095323834,2
3581.83,3.41448,378.602,378.602,0.12847,2.7225,10.296,31.251,900.0,1128.0,11.2,1.7161,1.944,54.45,8640,27.09426667,51.5,135.3333333,10.5,50.315,0.965,-0.043333333,-2.0,0.083333333,-0.04,-5.083333333,11.8336,49.0,1.045,1.445,2.0,-2.75,0.005,137.0,32.0,-5.333333333,-18.66666667,-120.0,92.0,14.24,-28.0,-30.0,2192,-0.571,1.201,0.00333237,-42.47358184,3.92e-05,2.400455189,2.174201032,-4.406891232,140,96,6228,0,0,0,-0.110283159,-0.089079437,0.295377468,1
17892.4,11.75665,0.0,1888.48,2.08321,3.61,26.144,45.524,841.0,1624.0,32.0,1.9044,2.44,28.88,7424,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,8.0,16.0,-8.0,-24.0,0.0,0.0,0.0,0.0,5600,-0.404,0.905,1.83e-05,-14.94539008,7.92e-06,0.266967877,3.729210785,-5.101343368,80,48,12051,962,0,313,-0.110283159,-0.105013562,0.49409026,2
5331.05,5.80407,0.0,1488.73,0.552529,1.0,18.61,26.4525,400.0,1215.0,82.25,2.9241,4.195,8.0,6760,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,11.8336,96.0,1.78,6.04,20.0,-2.0,-0.08,942.0,8.0,16.0,-8.0,-24.0,112.0,20.6,-12.0,-4.0,3768,-0.62,1.5,0.000641465,-32.44041999,1.92e-05,4.280221004,4.813893954,-4.717550099,120,120,962,6228,0,0,0.389716841,0.011836968,0.202352528,1
4198.77,3.80774,0.0,1357.2,0.41112,1.2544,36.5344,52.6736,3364.0,6380.0,260.0,2.6569,4.3,5.0176,17632,19.86955556,57.77777778,103.1111111,5.666666667,50.22333333,0.296666667,1.677777778,-0.666666667,-2.222222222,-0.013333333,-4.666666667,7.7218,196.0,-0.235,-2.91,33.0,15.0,0.94,754.0,2.666666667,24.44444444,-6.666666667,-8.0,280.0,-8.62,8.0,16.0,3016,-0.614,2.132,0.101348,-53.09850817,1.9e-05,2.858738404,4.968995432,-4.720814605,80,24,962,6228,0,0,-0.110283159,-0.177466974,-0.037221084,1
1653.96,4.36754,0.0,1157.0,0.329961,3.5344,28.63616,67.82288,729.0,2527.2,63.6,1.5876,3.772,17.672,4752,15.1628,52.75,123.0833333,8.583333333,48.0925,0.671666667,1.46,-1.416666667,-0.083333333,-0.028333333,-2.445833333,9.8896,57.5,1.70125,0.96125,1.25,-0.125,0.4475,123.0,11.33333333,66.0,-8.666666667,-40.6,91.0,2.62,14.0,6.0,984,-0.479,1.166,0.000440601,-35.65564634,1.9e-05,2.233408747,3.330929412,-4.722005935,150,60,6228,0,0,0,-0.110283159,-0.089079437,0.295377468,1
676.592,3.46859,37.9192,37.9192,0.0379076,3.61,16.8625,37.126,841.0,1798.0,24.0,1.9044,3.08,14.44,2378,11.096,45.75,57.75,6.0,72.9925,0.3675,0.91,-0.75,-0.5,-0.015,-2.45,4.6208,42.0,0.49,0.98,1.0,-2.0,-0.02,167.0,3.0,16.0,-2.0,-11.7,48.0,1.96,-4.0,-4.0,668,-0.371,0.826,2.01e-05,-31.41559934,6.05e-06,0.215793666,1.049697841,-5.218185766,160,72,962,0,0,0,-0.110283159,0.083073132,-0.129610464,1
1644.02,3.3852,747.675,747.675,0.176033,2.7225,20.812,53.2675,900.0,2260.0,27.33333333,1.7161,1.11,16.335,5280,25.5936,64.0,164.3636364,3.818181818,28.09,1.184545455,2.88,-2.818181818,-2.0,-0.277272727,-6.0,9.013253846,167.6923077,-0.013846154,1.145384615,12.84615385,0.0,0.287692308,652.0,-10.72727273,30.0,-6.0,-34.41818182,50.15384615,2.315384615,1.384615385,4.769230769,1304,-0.548,1.231,0.0231063,-52.06772236,7.05e-06,1.698192077,1.64122752,-5.152025311,110,120,962,0,0,0,-0.110283159,0.083073132,-0.129610464,1
5189.23,5.15214,0.0,1734.06,0.468224,2.7225,22.704,63.7065,900.0,2700.0,42.0,1.7161,1.62,43.56,15360,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,16.0,32.0,-16.0,-48.0,0.0,0.0,0.0,0.0,2928,-0.949,1.213,0.00186948,-36.44206942,1.5e-05,5.024356429,4.396283799,-4.823518052,110,60,6228,0,0,0,-0.110283159,-0.089079437,0.295377468,1
10830.9,9.54542,0.0,1878.54,0.820643,1.9044,39.0402,21.114,8464.0,3312.0,216.0,2.89,2.79,7.6176,24288,19.771,54.66666667,98.66666667,7.0,61.29,7.4e-17,1.42,0.0,-1.333333333,0.0,-4.0,8.31485,255.0,-0.54,1.56,30.0,6.0,0.435,566.0,0.0,24.0,-5.333333333,-5.92e-16,228.0,1.02,6.0,0.0,2264,-0.203,0.314,1.27e-05,-16.22438493,5.49e-06,0.183826165,2.3200968,-5.260299522,90,72,962,6228,0,0,0.389716841,0.061818741,-0.217196949,1
5261.63,7.01537,0.0,1506.54,0.520009,1.44,24.768,41.088,3969.0,5040.0,85.33333333,2.8224,4.853333333,8.64,18144,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,11.8336,56.0,2.13,7.28,6.0,-1.0,0.32,454.0,16.0,32.0,-16.0,-48.0,240.0,21.36,-8.0,-32.0,3632,-0.854,2.084,0.00207842,-40.93774537,1.78e-05,3.360912211,4.193247345,-4.749043561,80,72,962,6228,6342,0,0.223050174,0.011519349,-0.04633881,1
3718.15,6.44934,0.0,1660.3,0.477807,3.5344,32.9376,65.56186667,729.0,2196.0,71.66666667,1.5876,1.93,42.4128,12312,18.3008,64.0,112.0,3.0,28.09,0.89,1.904,-2.0,-4.0,-0.04,-6.0,5.9168,28.0,1.065,0.89,1.0,-1.0,0.16,221.0,16.0,37.6,-16.8,-48.0,48.0,3.56,0.0,0.0,1768,-0.651,1.175,9.18e-05,-25.90902956,9.17e-06,1.140677609,3.595972142,-5.037583307,120,48,6228,0,0,0,-0.110283159,-0.089079437,0.295377468,1
27508.5,8.55287,0.0,2155.76,1.23136,3.61,28.4544,87.2632,841.0,3004.4,48.4,1.9044,2.04,144.4,40368,7.47456,62.8,158.88,4.32,30.2236,0.8792,0.6872,-2.6,-1.52,-0.19,-2.08,5.719573333,179.2,-0.630666667,0.0,0.0,0.0,0.212666667,208.8,-160.0,60.8,-25.6,-440.16,0.0,0.0,88.0,0.0,8352,-0.675,0.918,1.19e-05,-13.41675198,5e-06,0.178321568,2.67664404,-5.301249804,85,24,6228,0,0,944,-0.110283159,-0.089079437,0.295377468,2
4589.43,5.8584,0.0,1655.95,0.455248,1.2544,29.8256,38.808,3364.0,4698.0,144.0,2.6569,5.16,5.0176,14384,20.421625,60.5,106.0,4.5,40.54,0.55625,1.91125,-1.25,-3.25,-0.025,-5.5125,10.2784,73.8,1.448,3.748,2.4,0.0,0.188,810.0,5.0,23.5,-8.0,-15.0,116.8,4.632,1.6,-1.6,3240,-0.582,2.136,0.0099299,-45.4181697,2.2e-05,2.269138848,4.894250265,-4.65839733,130,72,962,6228,0,0,-0.110283159,0.083073132,-0.129610464,1
16644.7,8.61498,0.0,1939.6,1.50951,3.61,26.144,45.524,841.0,1624.0,32.0,1.9044,2.44,43.32,11136,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708.0,16.0,32.0,-16.0,-48.0,0.0,0.0,0.0,0.0,5664,-0.419,0.906,1.75e-05,-15.22114865,6.36e-06,0.252555254,3.277277168,-5.196258228,85,48,6228,0,0,0,-0.110283159,-0.089079437,0.295377468,1
1887.09,3.55603,292.988,292.988,0.060807,3.61,20.7936,50.1068,841.0,6200.2,51.2,1.9044,0.976,36.1,50808,21.128,49.0,98.0,12.0,54.76,0.98,2.17,-2.0,1.0,-0.04,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.0,4.0,26.0,0.0,-15.6,0.0,0.0,0.0,0.0,1344,-0.728,0.773,3.7e-05,-27.37665593,2.91e-06,0.397744481,0.624711942,-5.535443391,175,72,6342,0,0,0,-0.110283159,-0.526394616,-0.277430255,1
11126.3,13.11587,0.0,2142.22,1.06185,2.8561,33.5296,56.6657,2304.0,2976.0,84.0,2.1904,4.97,17.1366,13248,19.336,56.5,105.0,7.5,41.425,0.935,1.975,-2.0,-1.5,-0.04,-4.0,5.43256,48.8,0.196,1.949,0.4,0.0,-0.008,508.0,24.0,102.0,-12.0,-82.8,295.2,2.256,0.0,0.0,6096,-0.749,1.695,5.44e-05,-20.67090307,1.19e-05,0.780248162,4.704544042,-4.922821118,85,48,6228,702,0,944,-0.110283159,-0.092404548,0.344452287,2
9892.0,4.39887,0.0,1613.86,0.658377,3.61,26.144,45.524,841.0,1624.0,32.0,1.9044,2.44,28.88,7424,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1888.0,8.0,16.0,-8.0,-24.0,0.0,0.0,0.0,0.0,7552,-0.432,0.907,0.00024454,-26.81763475,8.01e-05,2.019556547,5.762373149,-4.096181552,100,72,962,31374,0,944,-0.110283159,0.083073132,-0.129610464,2
1106.15,4.58071,0.0,988.726,0.264532,3.61,25.384,47.348,841.0,1450.0,36.0,1.9044,3.05,14.44,3596,18.706,60.25,108.5,5.25,34.7575,0.9125,1.79,-2.0,-3.25,-0.04,-5.0,11.8336,48.0,0.89,1.78,2.0,-4.0,-0.04,174.0,8.0,20.0,-6.0,-25.8,24.0,3.56,-8.0,-8.0,696,-0.408,0.901,0.000662244,-32.29188701,3.04e-05,3.676103135,3.376649864,-4.517107845,85,12,6228,702,0,0,-0.110283159,-0.089079437,0.295377468,1
1869.29,4.28609,0.0,1251.12,0.261247,1.3689,23.62815,34.52085,3844.0,4278.0,78.0,2.9584,4.75,5.4756,11656,18.03888889,61.92592593,109.037037,3.888888889,35.46777778,0.692222222,1.7,-1.555555556,-3.407407407,-0.031111111,-5.555555556,9.6736,83.83333333,0.556666667,3.33,2.833333333,-2.333333333,-0.023333333,404.0,4.666666667,13.33333333,-5.555555556,-14.0,73.0,4.12,-3.5,-8.5,1212,-0.569,2.092,0.0871791,-53.82799864,1.69e-05,4.105680592,2.888101747,-4.771396915,130,48,962,31374,0,944,-0.110283159,0.083073132,-0.129610464,2
3067.68,5.24121,0.0,1251.32,0.328107,2.8561,27.13013333,46.306,2304.0,3072.0,48.66666667,2.1904,2.84,17.1366,10752,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,8.8752,36.0,0.6675,1.335,1.5,-3.0,-0.03,540.0,8.0,16.0,-8.0,-24.0,18.0,2.67,-6.0,-6.0,2160,-0.512,1.242,0.0145262,-53.88498454,1.81e-05,2.082402229,3.857957624,-4.74268629,130,144,6228,0,0,0,-0.110283159,-0.089079437,0.295377468,1
3689.2,5.44324,0.0,2298.52,0.738273,1.92805,16.7872,30.9512,1352.0,1844.0,28.5,2.55725,2.83,15.4244,8064,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,11.8336,48.0,0.89,1.78,2.0,-4.0,-0.04,390.0,8.0,16.0,-8.0,-24.0,24.0,3.56,-8.0,-8.0,1560,-0.593,1.466,0.00648817,-45.44528133,1.02e-05,8.224129867,4.560643227,-4.993144765,100,72,962,31374,0,0,-0.110283159,0.040036741,-0.270294294,1
7515.18,4.06042,0.0,1800.78,0.406137,2.8561,29.068,46.306,2304.0,3072.0,55.0,2.1904,2.84,45.6976,30720,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,11.8336,48.0,0.89,1.78,2.0,-4.0,-0.04,564.0,16.0,32.0,-16.0,-48.0,48.0,7.12,-16.0,-16.0,4512,-0.496,1.227,0.000245347,-27.56209306,1.62e-05,2.805346636,4.425261453,-4.789866155,100,72,962,6228,0,313,-0.110283159,-0.003003152,0.082883502,2
5262.7,4.37097,0.0,837.977,0.219614,2.3121,20.9776,31.2837,565.6666667,886.0,40.0,1.8937,2.44,27.7452,8720,23.8976,61.5,108.1666667,4.833333333,32.535,0.905,2.223333333,-2.166666667,-4.166666667,-0.04,-5.85,11.8336,96.0,1.78,6.04,20.0,-2.0,-0.08,1312.0,8.0,25.33333333,-8.0,-25.2,112.0,20.6,-12.0,-4.0,5248,-1.66,1.211,0.000631207,-33.19259182,2.28e-05,3.089510282,3.024134686,-4.642682747,90,96,962,6228,0,0,-0.110283159,-0.003003152,0.082883502,1
4142.43,9.37645,0.0,2063.91,0.857112,3.61,26.144,45.524,841.0,1624.0,32.0,1.9044,2.44,21.66,5568,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,12.0,24.0,-12.0,-36.0,0.0,0.0,0.0,0.0,2052,-0.418,0.905,6.52e-05,-21.86278931,1.62e-05,0.844030405,4.631234711,-4.79042065,60,48,962,6228,702,0,0.223050174,0.014350755,-0.082541545,1
2924.14,3.27172,427.696,427.696,0.197363,2.7225,15.136,26.356,900.0,1120.0,14.66666667,1.7161,1.44,8.1675,1920,28.8616,64.0,112.0,3.0,28.09,0.89,2.79,-2.0,-1.0,-0.04,-6.0,11.8336,80.66666667,1.586666667,3.433333333,15.66666667,-1.5,-0.036666667,1478.0,4.0,31.5,-6.5,-12.0,35.66666667,7.693333333,-5.0,-1.666666667,2956,-0.743,1.235,0.000851249,-35.80653848,6.51e-05,2.930563239,3.040374951,-4.18655379,100,72,962,6228,0,0,-0.110283159,-0.003003152,0.082883502,1
1148.64,3.85554,0.0,298.281,0.0711381,2.7225,22.704,39.534,900.0,1680.0,32.0,1.7161,2.16,10.89,3840,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,11.8336,96.0,1.78,6.04,20.0,-2.0,-0.08,640.0,4.0,8.0,-4.0,-12.0,56.0,10.3,-6.0,-2.0,1280,-0.503,1.235,0.000259955,-31.71320706,2.46e-05,1.105334177,1.236826416,-4.608946626,160,144,962,0,0,14797,-0.110283159,0.083073132,-0.129610464,0
5722.87,3.94728,0.0,1400.08,0.439651,2.7225,16.368,35.442,900.0,1260.0,24.0,1.7161,2.16,43.56,11040,19.09333333,59.0,107.3333333,6.0,36.98,0.92,1.793333333,-2.0,-3.0,-0.04,-4.666666667,11.8336,48.0,0.89,1.78,2.0,-4.0,-0.04,174.0,32.0,85.33333333,-21.33333333,-105.6,96.0,14.24,-32.0,-32.0,2784,-0.481,1.21,0.0127132,-45.7766803,1.3e-05,7.780816981,4.369871006,-4.885739395,140,120,962,6228,0,0,-0.110283159,0.083073132,-0.129610464,1
15294.6,6.01162,0.0,2302.05,0.958052,3.61,26.144,45.524,841.0,1624.0,32.0,1.9044,2.44,21.66,5568,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2554.0,6.0,12.0,-6.0,-18.0,0.0,0.0,0.0,0.0,7662,-0.59,0.943,9.75e-05,-21.9167313,2.64e-05,1.109789732,6.181226853,-4.579207843,60,72,962,6228,0,313,-0.110283159,0.083073132,-0.129610464,2
12582.8,6.73057,0.0,1791.62,0.785626,2.7225,22.044,45.3255,900.0,1680.0,36.0,1.7161,2.7,32.67,11160,18.73866667,59.0,107.3333333,6.0,36.98,0.92,1.91,-2.0,-2.333333333,-0.04,-4.666666667,7.457066667,39.16666667,0.748333333,1.851666667,1.5,-1.666666667,0.036666667,396.0,36.0,126.0,-24.0,-118.8,192.0,12.42,-12.0,-18.0,7128,-0.539,1.228,2.87e-05,-18.20184252,1.09e-05,0.40642281,4.260622589,-4.962302651,120,72,6228,0,0,0,-0.110283159,-0.089079437,0.295377468,1
1871.99,3.06561,866.272,866.272,0.192615,2.8561,20.86586667,37.9236,2304.0,1728.0,34.0,2.1904,2.84,17.1366,8256,28.15253333,59.0,130.6666667,14.0,36.98,1.083333333,2.866666667,-2.333333333,1.333333333,-0.046666667,-2.1,7.889066667,32.0,0.593333333,1.186666667,1.333333333,-2.666666667,-0.026666667,256.0,14.0,88.0,10.0,-47.4,24.0,3.56,-8.0,-8.0,1536,-0.451,1.189,0.00684173,-47.09040345,6.77e-06,4.678436117,1.923251681,-5.169603824,80,72,962,6228,0,0,0.223050174,0.014350755,-0.082541545,1
7561.3,7.81351,12.9001,1152.5901,0.4417486,2.7225,15.048,49.4505,900.0,1350.0,27.0,1.7161,3.24,21.78,5040,14.44,49.0,105.0,12.0,54.76,0.98,1.33,-2.0,0.0,-0.04,1.9,9.2416,126.0,1.47,4.62,12.75,7.5,-0.06,792.0,16.0,56.0,0.0,-62.4,306.0,24.78,0.0,30.0,6336,-0.306,1.139,0.311027,-59.91440018,1.32e-05,1.833673919,4.463162793,-4.878105455,100,12,962,6228,887,0,-0.110283159,-0.003003152,0.082883502,1
999.136,2.98597,511.474,511.474,0.209205,2.7225,27.72,55.209,900.0,2100.0,55.0,1.7161,3.24,5.445,2340,18.33733333,59.0,107.3333333,6.0,36.98,0.92,2.026666667,-2.0,-1.666666667,-0.04,-4.666666667,3.080533333,30.33333333,0.163333333,0.49,0.666666667,-1.0,-0.006666667,273.3333333,6.0,26.0,-4.0,-19.8,22.0,0.98,-1.0,-2.0,820,-0.475,1.216,0.000354398,-29.56254953,6.61e-05,2.065044921,3.089535354,-4.179983204,80,24,6228,0,0,0,-0.110283159,-0.091296178,0.328094014,1
1812.71,4.72277,0.0,1770.85,0.497815,1.44,27.828,34.872,3969.0,4284.0,112.0,2.8224,4.55,2.88,6804,18.49842857,60.0,106.2857143,4.714285714,42.31857143,0.508571429,1.625714286,-1.142857143,-2.857142857,-0.022857143,-5.142857143,11.8336,48.0,0.89,1.78,2.0,-4.0,-0.04,1194.0,1.142857143,4.857142857,-1.714285714,-3.428571429,6.0,0.89,-2.0,-2.0,1194,-0.568,1.865,0.0051582,-40.61496145,2.86e-05,5.31989707,5.895004041,-4.543594487,85,24,962,6228,0,944,-0.110283159,-0.010970215,0.182239898,2
2878.02,6.33216,0.0,1988.77,0.531641,3.1684,48.9856,18.156,2401.0,1176.0,128.0,2.0164,2.6,12.6736,12544,17.6472,64.0,112.0,3.0,28.09,0.89,1.75,-2.0,-3.0,-0.04,-6.0,6.6564,192.0,0.06,-2.68,40.0,6.0,0.5,150.0,16.0,-48.0,-16.0,-48.0,96.0,0.96,-16.0,-32.0,1200,-0.489,1.996,5.45e-05,-19.30690509,1.74e-05,0.858822511,4.952184026,-4.75855314,120,72,6228,0,0,0,0.389716841,-0.024257543,-0.004702983,1
5431.85,5.65156,0.0,1653.41,0.507796,3.5344,34.24106667,67.4356,729.0,2187.0,66.33333333,1.5876,2.45,42.4128,13716,17.992,62.125,110.25,4.125,31.42375,0.90125,1.82875,-2.0,-3.375,-0.04,-5.5,2.9584,12.0,0.2225,0.445,0.5,-1.0,-0.01,181.5,32.0,82.0,-28.0,-99.6,24.0,3.56,-8.0,-8.0,2904,-0.517,1.199,5.81e-05,-23.99238258,1.11e-05,0.7751582,3.834237395,-4.953692173,150,65,6228,0,0,222,-0.110283159,-0.089079437,0.295377468,0
5325.57,5.459,0.0,1002.24,0.348764,3.6481,29.13386667,66.79906667,784.0,1829.333333,53.33333333,1.4641,2.933333333,10.9443,2968,19.08,57.57142857,106.0,6.857142857,39.52,0.928571429,1.947142857,-2.0,-1.857142857,-0.04,-4.285714286,6.762057143,39.83673469,0.827755102,2.161632653,5.551020408,-1.632653061,-0.003265306,675.1428571,14.0,55.0,-8.0,-47.4,65.71428571,10.86285714,-8.571428571,-5.714285714,4726,-1.063,1.092,4.77e-05,-27.6326889,6.63e-06,0.531751422,2.239433654,-5.178807562,80,72,962,6228,0,0,-0.110283159,-0.031695247,0.153714824,1
4077.63,6.65722,80.2141,1637.0541,0.4101464,3.61,23.541,42.978,841.0,2088.0,40.0,1.9044,1.83,57.76,45936,18.6864,61.0,109.2,4.8,33.424,0.908,1.718,-2.0,-3.8,-0.04,-5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,16.0,30.4,-12.8,-50.88,0.0,0.0,0.0,0.0,1392,-0.561,0.909,8.56e-05,-32.35534374,1.12e-05,0.523095313,1.78453894,-4.950634652,85,24,6228,0,0,944,0.389716841,-0.024257543,-0.004702983,2
3104.03,3.24635,397.232,397.232,0.167852,3.6481,37.23226667,67.66493333,784.0,2314.666667,83.66666667,1.4641,4.0,21.8886,7616,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,11.8336,48.0,0.89,1.78,2.0,-4.0,-0.04,1066.0,8.0,16.0,-8.0,-24.0,24.0,3.56,-8.0,-8.0,4264,-0.687,1.141,0.0013067,-35.39473561,8.35e-05,3.21930962,4.000377458,-4.07814764,130,48,962,6228,7966,0,-0.110283159,0.083073132,-0.129610464,1
2652.49,4.8127,0.0,813.701,0.135651,2.525,25.278,43.326,2468.5,3041.0,76.0,2.38025,3.98,20.2,28256,18.57688889,60.66666667,108.8888889,5.0,34.01666667,0.91,1.788888889,-2.0,-3.333333333,-0.04,-5.111111111,3.080533333,28.0,0.326666667,0.606666667,4.666666667,-0.333333333,-0.013333333,150.0,24.0,58.66666667,-18.66666667,-76.8,56.0,10.64,-8.0,0.0,1800,-0.503,1.619,0.000174131,-32.57609212,7.52e-06,1.316742902,1.48662027,-5.123785047,100,72,6228,702,0,0,-0.110283159,-0.046039543,-0.057800328,1
6635.68,4.71571,0.0,901.745,0.12633,1.4884,29.28,90.20436,4356.0,11325.6,131.2,2.7889,5.152,29.768,73656,32.86654667,62.33333333,147.8,5.644444444,31.05333333,1.350388889,4.115166667,-2.172222222,-2.683333333,-0.159555556,-6.377777778,5.17315,403.7575758,-1.043636364,-0.089242424,41.6969697,4.090909091,0.601212121,458.6666667,-95.53333333,107.4,-36.46666667,-219.7733333,262.9090909,-0.885454545,22.90909091,31.45454545,5504,-0.932,2.033,0.00462803,-58.88324107,2.68e-06,0.785671693,0.903867413,-5.571489412,170,168,962,0,0,0,-0.110283159,0.083073132,-0.129610464,1
24152.1,6.32995,0.0,2484.78,1.36536,3.61,23.104,72.2,841.0,1624.0,48.0,1.9044,4.88,21.66,4872,22.192,49.0,98.0,12.0,54.76,0.98,1.82,-2.0,-1.0,-0.04,-2.0,10.5376,69.5,1.355,3.285,8.0,-1.5,0.15,448.0,24.0,96.0,0.0,-93.6,264.0,21.3,-6.0,6.0,5376,-0.244,0.85,2.88e-05,-16.1613994,9.28e-06,0.441909827,4.759262341,-5.032523632,120,96,962,0,0,313,-0.110283159,0.083073132,-0.129610464,2
1284.62,3.19147,6.35281,6.35281,0.0,2.4025,25.42,51.243,625.0,1725.0,60.0,1.9321,4.34,9.61,3800,25.9352,58.0,121.8,6.6,38.758,0.926,1.51,-2.0,-1.8,-0.04,-6.34,10.5376,69.5,1.355,0.98,2.5,0.0,0.15,282.0,8.0,23.2,-8.0,-26.88,78.0,4.72,0.0,-2.0,1128,-0.439,1.267,0.0227115,-53.10132468,6.99e-07,3.289238324,0.396881623,-6.155231528,160,72,962,0,0,0,-0.110283159,0.083073132,-0.129610464,1
1216.67,3.71246,141.755,141.755,0.10261,2.7225,20.064,64.317,900.0,1740.0,48.0,1.7161,4.32,5.445,1680,7.752,49.0,101.5,12.0,54.76,0.98,0.49,-2.0,-1.0,-0.04,-0.05,9.2416,126.0,1.47,3.5,9.0,6.0,-0.06,324.0,8.0,4.0,4.0,-31.2,108.0,9.24,4.0,12.0,1296,-0.286,1.175,0.000144103,-30.36020335,4.09e-05,0.922293117,2.27916878,-4.388752659,100,72,962,0,0,14798,-0.110283159,-0.003003152,0.082883502,0
